"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"21","146.6372159715653","129.2610008363034","4.9664950331928335","-0.30694839478531033","0.005400000000000071","0.006000000000000005","0.0048","1300","0.00016058301928778624","0","0.00016058301928778624","0.00016058301928778624","21_20:0.0062386141562287;21_22:0.0045105839498183475","21_20:660;21_22:660","true"
"22","316.0721101820605","172.33179039647032","5.038197876457438","-0.3065535436677073","0.025900000000000034","0.02980000000000005","0.022","1300","0.0002155615621231862","0","0.0002155615621231862","0.0002155615621231862","22_23:0.010611702759410813","22_23:660","true"
"23","255.32838125873445","56.420911234753106","4.844974504703859","-0.309395699354676","0.02429999999999999","0.0344","0.01419999999999999","1300","0.0003348633317383341","0","0.0003348633317383341","0.0003348633317383341","","","true"
"24","245.82107372813658","84.22764040657127","5.100790397005483","-0.3054983979252499","0.1433333333333333","0.12","0.16666666666666663","1300","0.0002948072732706706","0","0.0002948072732706706","0.0002948072732706706","24_23:0.008230192134742076;24_34:1","24_23:660;24_34:660","true"
"25","253.73369499039742","213.2726102847109","4.945232228281061","-0.3084275156167526","0.012399999999999967","0.00539999999999996","0.0194","1300","0.00019417687982394726","0","0.00019417687982394726","0.00019417687982394726","25_24:0.005091046944748295","25_24:660","true"
"26","177.2767405912184","160.6105998758347","4.854079644904046","-0.30976922795032275","0.008899999999999908","0.0074","0.010399999999999965","1300","0.00022596327637545356","0","0.00022596327637545356","0.00022596327637545356","26_25:0.009094653677066467","26_25:660","true"
"27","232.60387311527748","80.47484705779998","4.747574990089512","-0.31027519414312993","0.05289999999999995","0.0522","0.05359999999999998","1300","0.000577008150840757","0","0.000577008150840757","0.000577008150840757","27_26:0.011806969699849845","27_26:660","true"
"28","222.3740207630528","97.54573776942125","4.99440242324861","-0.3073714140177614","0.038799999999999946","0.0174","0.06020000000000003","1300","0.00022623336248667146","0","0.00022623336248667146","0.00022623336248667146","28_27:0.02025563799960639;28_29:0.008895674141591897;28_35:0.007886265638577028","28_27:660;28_29:660;28_35:660","true"
"29","353.58806342576696","237.74413337339314","4.6286491295706345","-0.3122408870668324","0.017199999999999993","0.0192","0.015199999999999991","1300","0.0000912145507554845","0","0.0000912145507554845","0.0000912145507554845","","","true"
"30","244.74390349188155","61.771651597749035","4.732965719362059","-0.31090012417705765","0.010199999999999987","0.010600000000000054","0.0098","1300","0.00037025548728399874","0","0.00037025548728399874","0.00037025548728399874","30_29:0.01094564803009429;30_31:0.006565678457835983","30_29:660;30_31:660","true"
