"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"39","445.65499545460233","101.91217832325486","4.574239738172148","-0.3140308325815774","0.040283203125","0.00927734375","0.0712890625","1216","0.00016515502783014105","0","0.00016515502783014105","0.00016515502783014105","","","true"
"40","352.11716211453944","139.26517386666535","4.705509627736603","-0.31264268217270236","0.009033203125","0.00927734375","0.0087890625","1216","0.0004330058006430825","0","0.0004330058006430825","0.0004330058006430825","40_39:0.006753703050674853","40_39:590.2222222222222","true"
"41","287.73293266006476","325.4755149800747","4.81453584140842","-0.3126369186509598","0.010009765625","0.00927734375","0.0107421875","1216","0.0001460877143762094","0","0.0001460877143762094","0.0001460877143762094","41_40:0.01073462764771893;41_53:0.005296424006785372","41_40:533.3333333333333;41_53:533.3333333333333","true"
"42","277.76249947303944","383.51595958816546","4.654730364942181","-0.3142873185900896","0.032470703125","0.02978515625","0.03515625","1216","0.0003705926837772578","0","0.0003705926837772578","0.0003705926837772578","42_41:0.006962302568359668","42_41:533.3333333333333","true"
"43","363.1553439006906","141.77952255506887","4.755132786399717","-0.31327741535760273","0.007568359375","0.00927734375","0.005859375","1216","0.00020198482666859094","0","0.00020198482666859094","0.00020198482666859094","43_34:0.009710576813804772;43_42:0.007555276701339819;43_44:0.004363343461656066","43_34:533.3333333333333;43_42:533.3333333333333;43_44:533.3333333333333","true"
"44","342.6682066411113","323.9929978505229","4.868101267441889","-0.3104963912007421","0.006591796875","0.00439453125","0.0087890625","1216","0.00011712065915881537","0","0.00011712065915881537","0.00011712065915881537","","","true"
"45","319.76146196996655","239.85452261019898","4.762833855459666","-0.3110511707571012","0.020263671875","0.033203125","0.00732421875","1216","0.0008897389118036229","0","0.0008897389118036229","0.0008897389118036229","45_46:0.027977254658965334;45_44:0.014092126043149023","45_46:533.3333333333333;45_44:533.3333333333333","true"
"46","353.283997298096","452.48252616439873","4.674056722599415","-0.31335055063587447","0.027587890625","0.0126953125","0.04248046875","1216","0.00009867541614364972","0","0.00009867541614364972","0.00009867541614364972","","","true"
"47","252.83483274961586","173.2063801549533","4.795116983955225","-0.31225140541662605","0.009033203125","0.01220703125","0.005859375","1216","0.00021258953528520308","0","0.00021258953528520308","0.00021258953528520308","47_48:0.008555978905296469;47_46:0.006407096939539281","47_48:533.3333333333333;47_46:533.3333333333333","true"
"48","339.95000671850846","402.5175158916977","4.707258976814629","-0.31164980062742437","0.01806640625","0.02099609375","0.01513671875","1216","0.0002638081069396155","0","0.0002638081069396155","0.0002638081069396155","","","true"
"49","216.27588978017565","167.11667079359103","4.810787989207294","-0.31113135217025384","0.051513671875","0.00244140625","0.1005859375","1216","0.0001821477131429088","0","0.0001821477131429088","0.0001821477131429088","49_48:0.00738937778879889;49_50:0.006837576924347333","49_48:533.3333333333333;49_50:590.2222222222222","true"
"50","293.34070954146125","228.29960904486856","4.8790082244285236","-0.3096877134937021","0.035888671875","0.00537109375","0.06640625","1216","0.00023806365909618277","0","0.00023806365909618277","0.00023806365909618277","50_51:0.008719456819028304","50_51:341.3333333333333","true"
"51","320.3020009432464","416.2760182136607","4.767355498073828","-0.31093959212206534","0.011962890625","0.015625","0.00830078125","1216","0.00009959174675043018","0","0.00009959174675043018","0.00009959174675043018","","","true"
"52","106.24371349403596","19.676619076876694","4.8549361880250075","-0.30959763676674124","0.142578125","0.05078125","0.234375","1216","0.0008203757199543352","0","0.0008203757199543352","0.0008203757199543352","52_37:0.020094463804007756","52_37:533.3333333333333","true"
"53","374.1375909019777","487.04413790499575","4.767750066380708","-0.3105625096653012","0.02783203125","0.02880859375","0.02685546875","1216","0.00031995646543915823","0","0.00031995646543915823","0.00031995646543915823","53_60:0.0062437392825558935","53_60:533.3333333333333","true"
