"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"28","122.42909929574347","65.02656525050244","4.743985018623886","-0.27186381179166696","0.04400000000000004","0.03979999999999995","0.0482","1216","0.0032456892189523918","0","0.0032456892189523918","0.0032456892189523918","28_27:0.02176695724584088","28_27:533.3333333333333","true"
"29","200.8645121483282","157.9210398184981","4.791732162124575","-0.32426284330226407","0.007000000000000006","0.008399999999999963","0.0056","1216","0.0002103275505747545","0","0.0002103275505747545","0.0002103275505747545","29_30:0.009738916319757956;29_28:0.03347872341099703","29_30:533.3333333333333;29_28:533.3333333333333","true"
"30","365.0785583037158","303.88813398741934","4.692900290899958","-0.3126801438234927","0.037800000000000056","0.06599999999999995","0.0096","1216","0.0004948395280259712","0","0.0004948395280259712","0.0004948395280259712","","","true"
"31","262.6325780590687","38.50111417525093","5.057529083520848","-0.3070059221402992","0.011900000000000022","0.013399999999999967","0.0104","1216","0.0004193385362537999","0","0.0004193385362537999","0.0004193385362537999","31_30:0.012742644121860214;31_32:0.005343149482944898","31_30:533.3333333333333;31_32:533.3333333333333","true"
"32","230.58046652838655","267.46809086867194","4.929968620604567","-0.30828223495463736","0.024799999999999933","0.025399999999999978","0.0242","1216","0.00023852285569025432","0","0.00023852285569025432","0.00023852285569025432","32_36:0.006477227380474154","32_36:533.3333333333333","true"
"33","335.4453287620375","370.1520175296384","4.677511905656563","-0.3137282279838826","0.012199999999999989","0.015199999999999991","0.0092","1216","0.0001354323565673315","0","0.0001354323565673315","0.0001354323565673315","33_39:0.011591755264106385","33_39:533.3333333333333","true"
"34","259.53883480339476","80.97546365310389","4.710723329034998","-0.28769666514137593","0.13880000000000003","0.08320000000000005","0.1944","1216","0.0006485457352364556","0","0.0006485457352364556","0.0006485457352364556","34_24:0.013102612834845206","34_24:533.3333333333333","true"
"35","216.18339283724526","54.867829383287706","4.9145274034418005","-0.30919638014483275","0.007900000000000018","0.008399999999999963","0.0074","1216","0.00022617364973695123","0","0.00022617364973695123","0.00022617364973695123","35_47:0.005840964658070713;35_28:0.03917827363074117","35_47:533.3333333333333;35_28:533.3333333333333","true"
"36","287.8482210970002","65.53143091286684","4.853991940588241","-0.31028310857915326","0.007199999999999984","0.01","0.0043999999999999595","1216","0.00011697125217465816","0","0.00011697125217465816","0.00011697125217465816","36_51:0.0063647456149693304","36_51:533.3333333333333","true"
"37","325.3922624456","29.73818139508452","4.593861816994554","-0.315389846608389","0.036900000000000044","0.039","0.03480000000000005","1216","0.0005534056399669165","0","0.0005534056399669165","0.0005534056399669165","37_38:0.018675267885869096","37_38:533.3333333333333","true"
"38","273.4754775808487","122.84309604430176","4.485857079146745","-0.31593779214327095","0.036800000000000055","0.03380000000000005","0.0398","1216","0.0005597132536784961","0","0.0005597132536784961","0.0005597132536784961","38_39:0.019847528339394432","38_39:533.3333333333333","true"
"39","469.2134174314001","82.08971842485626","4.574236575295852","-0.3140308325815774","0.04520000000000002","0.0514","0.039000000000000035","1216","0.0005638513183365276","0","0.0005638513183365276","0.0005638513183365276","","","true"
"40","330.35027071595835","160.21042143306423","4.705520310734096","-0.31264268217270236","0.0121","0.01200000000000001","0.0122","1216","0.0004195180359449505","0","0.0004195180359449505","0.0004195180359449505","40_39:0.019983227924981","40_39:590.2222222222222","true"
"41","89.61234894760625","116.13761043188047","4.814564020849521","-0.3126369186509598","0.013500000000000068","0.01739999999999997","0.0096","1216","0.0007185183275141479","0","0.0007185183275141479","0.0007185183275141479","41_40:0.01584993869321996;41_53:0.013484984563498809","41_40:533.3333333333333;41_53:533.3333333333333","true"
"42","296.51587205616954","545.2453495806114","4.654733071608244","-0.3142873185900896","0.044499999999999984","0.03839999999999999","0.0506","1216","0.00020716509880803693","0","0.00020716509880803693","0.00020716509880803693","42_41:0.009563549435991997","42_41:533.3333333333333","true"
"43","403.01451809184493","131.9043406029795","4.7551445590507235","-0.31327741535760273","0.014000000000000012","0.019000000000000017","0.009","1216","0.0005579897424449386","0","0.0005579897424449386","0.0005579897424449386","43_44:0.014072504210738496;43_34:0.01969971737102469;43_42:0.019895368085327797","43_44:533.3333333333333;43_34:533.3333333333333;43_42:533.3333333333333","true"
"44","296.41544105862266","212.24143706061182","4.868052170923375","-0.3104963912007421","0.007900000000000018","0.01100000000000001","0.0048","1216","0.0004628542791616034","0","0.0004628542791616034","0.0004628542791616034","","","true"
"45","376.71516712467377","411.06972112720183","4.762850179061688","-0.3110511707571012","0.007500000000000062","0.00880000000000003","0.0062","1216","0.00023242215636368681","0","0.00023242215636368681","0.00023242215636368681","45_46:0.017667942187024388;45_44:0.010779281499078808","45_46:533.3333333333333;45_44:533.3333333333333","true"
"46","227.76678699970074","323.9425362583728","4.674088553602355","-0.31335055063587447","0.017000000000000015","0.02939999999999998","0.0046","1216","0.0007787252994542579","0","0.0007787252994542579","0.0007787252994542579","","","true"
"47","272.1109866714798","169.03455907830252","4.795122037806665","-0.31225140541662605","0.010600000000000054","0.010600000000000054","0.0106","1216","0.00019707983214024212","0","0.00019707983214024212","0.00019707983214024212","47_48:0.0061915526299839985;47_46:0.008576349396487326","47_48:533.3333333333333;47_46:533.3333333333333","true"
"48","334.3291829532193","288.82533500867163","4.707253719586442","-0.31164980062742437","0.010099999999999998","0.012800000000000034","0.0074","1216","0.00018787000000725041","0","0.00018787000000725041","0.00018787000000725041","","","true"
"49","160.1510770831502","151.27729718774592","4.810804908106394","-0.31113135217025384","0.008900000000000019","0.0112","0.00660000000000005","1216","0.0001745926411602904","0","0.0001745926411602904","0.0001745926411602904","49_50:0.006226002463806252;49_48:0.005907209533696861","49_50:590.2222222222222;49_48:533.3333333333333","true"
"50","272.08371582934814","197.19422977660656","4.879032982277444","-0.3096877134937021","0.0044999999999999485","0.007800000000000029","0.0012","1216","0.000259457313998135","0","0.000259457313998135","0.000259457313998135","50_51:0.006159553842346566","50_51:341.3333333333333","true"
"51","329.9461566884721","335.0415615148539","4.7673640034184155","-0.31093959212206534","0.016100000000000003","0.022","0.010199999999999987","1216","0.000257016453736574","0","0.000257016453736574","0.000257016453736574","","","true"
"52","158.5102432372057","19.160228256158128","4.854888714566652","-0.30959763676674124","0.08509999999999995","0.0312","0.139","1216","0.0009169309561349536","0","0.0009169309561349536","0.0009169309561349536","52_37:0.016202689426057293","52_37:533.3333333333333","true"
"53","234.65450868307792","372.0348421380944","4.7677906765679605","-0.3105625096653012","0.02290000000000003","0.03400000000000003","0.0118","1216","0.0012255579550483283","0","0.0012255579550483283","0.0012255579550483283","53_60:0.012580426204641781","53_60:533.3333333333333","true"
"54","236.75331842353128","60.95154281149405","4.821586433287452","-0.310411116462148","0.08050000000000002","0.0334","0.12760000000000005","1216","0.00018746164616918455","0","0.00018746164616918455","0.00018746164616918455","54_45:0.005670958333319959","54_45:533.3333333333333","true"
"55","272.1888723906602","492.29845273881074","4.907505551608643","-0.3099926060240599","0.006599999999999939","0.00539999999999996","0.0078","1216","0.00022551891531557276","0","0.00022551891531557276","0.00022551891531557276","55_49:0.005574125040714362","55_49:533.3333333333333","true"
"56","240.74624261730045","11.122544968873573","4.455280719207545","-0.31803803916063483","0.09749999999999992","0.0578","0.1372","1216","0.0007468708859771745","0","0.0007468708859771745","0.0007468708859771745","56_52:1;56_57:1","56_52:881.7777777777777;56_57:768","true"
"57","199.55635075078953","2.555051175232893","4.834732632595024","-0.31001546755225406","0.17310000000000003","0.1","0.24619999999999997","1216","0.0045897780486526905","0","0.0045897780486526905","0.0045897780486526905","57_58:0.10017482459963416","57_58:533.3333333333333","true"
"58","280.7048694771309","124.41114602511422","4.70869927215245","-0.31366733324274093","0.011600000000000055","0.0146","0.008600000000000052","1216","0.0003082154241199124","0","0.0003082154241199124","0.0003082154241199124","","","true"
"59","292.1929390026834","292.0228192031147","4.810871384905674","-0.3102363990787504","0.014999999999999902","0.0166","0.013399999999999967","1216","0.00015855138600734435","0","0.00015855138600734435","0.00015855138600734435","59_60:0.0046364803594800275;59_58:0.008220267727470892","59_60:533.3333333333333;59_58:533.3333333333333","true"
"60","290.20566842172514","469.55088201946734","4.672400466174615","-0.31324002018211905","0.011700000000000044","0.0126","0.010800000000000032","1216","0.0003057701955197066","0","0.0003057701955197066","0.0003057701955197066","","","true"
"61","286.1491264529513","436.0650200421907","4.901574231418826","-0.30995863458067757","0.009300000000000086","0.0098","0.00880000000000003","1216","0.0003010682360191379","0","0.0003010682360191379","0.0003010682360191379","61_60:0.006430917181608292;61_62:0.0038749214996861847","61_60:533.3333333333333;61_62:533.3333333333333","true"
"62","362.43355076037074","287.9715863521212","4.771232643288424","-0.3109932039506031","0.013000000000000012","0.01419999999999999","0.0118","1216","0.00037835228250870804","0","0.00037835228250870804","0.00037835228250870804","","","true"
"63","67.29613242425464","75.90062695816393","4.994786719643829","-0.308453762666027","0.03259999999999996","0.03300000000000003","0.0322","1216","0.0003106271322081627","0","0.0003106271322081627","0.0003106271322081627","63_64:0.00613860578605821;63_62:0.005724252122804141","63_64:533.3333333333333;63_62:533.3333333333333","true"
"64","208.04742468145497","163.58491758880714","4.878916946712759","-0.31051183745857736","0.21140000000000003","0.038000000000000034","0.3848","1216","0.00029245425563526755","0","0.00029245425563526755","0.00029245425563526755","64_65:0.010699459143433232;64_54:0.007613986599663669","64_65:533.3333333333333;64_54:533.3333333333333","true"
"65","319.41345225855383","100.99610904486777","4.758077417316479","-0.31051573933044047","0.02980000000000005","0.022199999999999998","0.0374","1216","0.0003994939630393884","0","0.0003994939630393884","0.0003994939630393884","","","true"
"66","228.1296771638921","344.2883057094367","4.809594109091326","-0.3109248312518322","0.4921","0.6646","0.3196","1216","0.00020547282407444537","0","0.00020547282407444537","0.00020547282407444537","66_65:1","66_65:533.3333333333333","true"
"67","229.8439718156184","107.22174815201217","4.892969690915572","-0.31039200176040205","0.02939999999999998","0.0418","0.017000000000000015","1216","0.0002529205479322542","0","0.0002529205479322542","0.0002529205479322542","67_66:1","67_66:533.3333333333333","true"
"68","313.4024385564654","205.0789099803605","4.74128980189362","-0.31180260683390987","0.009199999999999986","0.0104","0.008000000000000007","1216","0.00014622234283107155","0","0.00014622234283107155","0.00014622234283107155","68_67:0.010360436659551747;68_55:0.009593251742230247","68_67:533.3333333333333;68_55:533.3333333333333","true"
"69","277.43063005488176","34.25663986260201","4.8374208451313345","-0.30965408980565917","0.006099999999999994","0.008000000000000007","0.0042","1216","0.00018582462074762573","0","0.00018582462074762573","0.00018582462074762573","69_68:0.004124051993476541;69_70:0.01622085538344875","69_68:533.3333333333333;69_70:533.3333333333333","true"
"70","117.3604970524644","278.979643144894","4.708544814617813","-0.31145025923177105","0.4526","0.32920000000000005","0.576","1216","0.001709101396109523","0","0.001709101396109523","0.001709101396109523","","","true"
"71","406.50438930132486","193.43441236388102","4.846313807709312","-0.3101101834347441","0.01869999999999994","0.020000000000000018","0.0174","1216","0.00016521211290699623","0","0.00016521211290699623","0.00016521211290699623","71_58:0.007614841984797921;71_77:0.004757842972828552","71_58:533.3333333333333;71_77:533.3333333333333","true"
"72","289.11542631113116","285.96953811317496","4.874541244156005","-0.30919743263741656","0.09929999999999994","0.10019999999999996","0.0984","1216","0.0009208457653389917","0","0.0009208457653389917","0.0009208457653389917","72_62:0.003000245393002643","72_62:533.3333333333333","true"
"73","292.3377356251042","174.52140137626046","4.874791310782618","-0.3102390852422053","0.005700000000000038","0.007399999999999962","0.004","1216","0.00017555302630324905","0","0.00017555302630324905","0.00017555302630324905","73_85:0.004850998356765279;73_66:1","73_85:533.3333333333333;73_66:533.3333333333333","true"
"74","110.92575598582548","225.11085484783027","4.814364844376075","-0.31129790243600725","0.0041999999999999815","0.0050000000000000044","0.0034","1216","0.00024342626866258573","0","0.00024342626866258573","0.00024342626866258573","74_70:0.010556922869161711","74_70:533.3333333333333","true"
"75","126.55104845694878","130.0720209903482","4.768980178915828","-0.31042690020941655","0.041200000000000014","0.0456","0.036800000000000055","1216","0.0002559527189367202","0","0.0002559527189367202","0.0002559527189367202","75_76:0.00504937778259662","75_76:533.3333333333333","true"
"76","352.26541475199014","123.13683702398964","4.702014158307308","-0.31291705661427394","0.015000000000000013","0.015000000000000013","0.015","1216","0.0001678744279662514","0","0.0001678744279662514","0.0001678744279662514","","","true"
"77","460.46409841573114","267.21526568503054","4.806555827473171","-0.3107912307043456","0.013600000000000056","0.01319999999999999","0.014","1216","0.00019257870256565832","0","0.00019257870256565832","0.00019257870256565832","77_76:0.006172329887632527","77_76:533.3333333333333","true"
"78","289.5818808582461","120.06111656849967","4.861119185862543","-0.30955241234604897","0.019100000000000006","0.0214","0.016800000000000037","1216","0.00025766443751561657","0","0.00025766443751561657","0.00025766443751561657","78_77:0.00564591967876929;78_79:0.005764081423034778","78_77:533.3333333333333;78_79:533.3333333333333","true"
"79","310.02567232052473","26.261685277747763","4.786049106448157","-0.31151163662354525","0.006299999999999972","0.00880000000000003","0.0038","1216","0.00018983908197602324","0","0.00018983908197602324","0.00018983908197602324","79_91:0.015450646674651153","79_91:533.3333333333333","true"
"80","120.60391293582434","160.4960729784064","5.042749015532641","-0.3079238440194016","0.010299999999999976","0.0062","0.014399999999999968","1216","0.0003436503192682625","0","0.0003436503192682625","0.0003436503192682625","80_79:0.010063973252391278;80_81:0.008409228990027079","80_79:533.3333333333333;80_81:533.3333333333333","true"
"81","169.39365484887114","191.938483867203","4.961382372136232","-0.30881300331410194","0.0035000000000000586","0.0050000000000000044","0.002","1216","0.00018158963125595898","0","0.00018158963125595898","0.00018158963125595898","81_82:0.016258835947636024;81_72:0.00595842764572968","81_82:533.3333333333333;81_72:533.3333333333333","true"
"82","366.5240470594108","147.0669647643102","4.815062928952966","-0.31103172317325406","0.0037000000000000366","0.0050000000000000044","0.0024","1216","0.0004171635304777336","0","0.0004171635304777336","0.0004171635304777336","82_83:0.00754910222226729","82_83:533.3333333333333","true"
"83","242.9846023538937","79.62419559607815","4.737894625619886","-0.31352595557444946","0.016666666666666607","0","0.033333333333333326","1216","0.00020992313492229826","0","0.00020992313492229826","0.00020992313492229826","83_84:0.0058197318704376055","83_84:533.3333333333333","true"
"84","332.46399527795086","267.68847864413533","4.666014178281295","-0.3133527023161981","0.035700000000000065","0.03839999999999999","0.033","1216","0.00014110238923218838","0","0.00014110238923218838","0.00014110238923218838","","","true"
"85","313.74706658918615","152.5599087324568","4.745281583223244","-0.3119683812702387","0.03980000000000006","0.0392","0.04039999999999999","1216","0.00021136812402405134","0","0.00021136812402405134","0.00021136812402405134","85_84:0.0033009479330039504","85_84:533.3333333333333","true"
"86","265.2889421986865","248.2268134223913","4.8898848316794234","-0.30913746648321616","0.006900000000000017","0.00660000000000005","0.0072","1216","0.00017321340905209268","0","0.00017321340905209268","0.00017321340905209268","86_85:0.011835916192744406;86_87:0.005470598324182924","86_85:533.3333333333333;86_87:533.3333333333333","true"
"87","242.06137458897345","294.3114078593461","4.8244285035431655","-0.3099624961358293","0.010299999999999976","0.012599999999999945","0.008","1216","0.00025135950010633047","0","0.00025135950010633047","0.00025135950010633047","87_88:0.013829543763180685","87_88:533.3333333333333","true"
"88","62.14044681306389","78.55354779235824","4.689545562207001","-0.3191806929563948","0.01200000000000001","0.02100000000000002","0.003","1216","0.0007240277074604849","0","0.0007240277074604849","0.0007240277074604849","","","true"
"89","267.4040357791035","226.34738814528637","4.9479295036997915","-0.30883270351675324","0.03159999999999996","0.05059999999999998","0.0126","1216","0.0006713419546886552","0","0.0006713419546886552","0.0006713419546886552","89_88:0.023026939295621496;89_74:0.0073050730395880226","89_88:533.3333333333333;89_74:533.3333333333333","true"
"90","220.7706188629009","163.3763487907557","4.803087657652578","-0.3102348928876509","0.017800000000000038","0.0252","0.0104","1216","0.0005554991515907189","0","0.0005554991515907189","0.0005554991515907189","90_94:0.009387251855211692;90_75:0.01772504048095888","90_94:533.3333333333333;90_75:533.3333333333333","true"
"91","89.89631005730452","95.93165045151005","4.893162358748021","-0.30983443429771806","0.0032000000000000917","0.0046000000000000485","0.0018","1216","0.0002948764227072664","0","0.0002948764227072664","0.0002948764227072664","","","true"
"92","97.09554054631994","183.36491210569832","4.827691241886364","-0.3103693565337272","0.03166666666666673","0.023333333333333334","0.040000000000000036","1216","0.0001938191349531628","0","0.0001938191349531628","0.0001938191349531628","92_83:0.005013424922548415;92_102:0.013838656637998131","92_83:533.3333333333333;92_102:533.3333333333333","true"
"93","213.75444940434068","33.503648436561534","4.910445215886609","-0.30921828977226556","0.015199999999999991","0.013399999999999967","0.017","1216","0.00025076455979484985","0","0.00025076455979484985","0.00025076455979484985","93_87:0.006160082275020878;93_106:0.007237957041774518","93_87:533.3333333333333;93_106:533.3333333333333","true"
"94","356.6457328860415","337.2198469919969","4.719670655343433","-0.3121150063159316","0.038999999999999924","0.0618","0.016199999999999992","1216","0.00018697756342634706","0","0.00018697756342634706","0.00018697756342634706","","","true"
"95","304.65444661084416","177.79281854015682","4.802277236916985","-0.3113439855731095","0.014100000000000001","0.0166","0.011600000000000055","1216","0.0004894434896505585","0","0.0004894434896505585","0.0004894434896505585","95_94:0.005350010361789309;95_96:0.009380178444350129","95_94:533.3333333333333;95_96:533.3333333333333","true"
"96","285.2196572528317","184.8286644933693","4.852635592076891","-0.3071950533738793","0.018899999999999917","0.0154","0.022399999999999975","1216","0.00012846948644130163","0","0.00012846948644130163","0.00012846948644130163","","","true"
"97","118.09614747886212","69.20856197224755","4.950011325138507","-0.3087084614989645","0.08540000000000003","0.13460000000000005","0.0362","1216","0.008353176520241468","0","0.008353176520241468","0.008353176520241468","97_98:0.04388713739512465;97_96:0.032110028831610266","97_98:533.3333333333333;97_96:533.3333333333333","true"
"98","367.3842229005293","342.9889962292401","4.774665436990169","-0.31129479497146767","0.018299999999999983","0.021599999999999953","0.015","1216","0.00030510653377824044","0","0.00030510653377824044","0.00030510653377824044","98_91:0.00816008677905894","98_91:533.3333333333333","true"
"99","237.69372211422558","229.6695418862488","4.832440718580444","-0.3102128571403012","0.012399999999999967","0.013399999999999967","0.0114","1216","0.00024236116906399435","0","0.00024236116906399435","0.00024236116906399435","99_98:0.008154382635551294;99_100:0.006262584700795021","99_98:533.3333333333333;99_100:533.3333333333333","true"
"100","306.57856288385574","475.1412044148783","4.648612123666714","-0.31432473968171126","0.007000000000000006","0.008600000000000052","0.0054","1216","0.00015856425644345082","0","0.00015856425644345082","0.00015856425644345082","","","true"
"101","123.64636300858962","62.78135686955937","4.844082926458999","-0.31062354929050423","0.0047999999999999154","0.007199999999999984","0.0024","1216","0.00021029960117314103","0","0.00021029960117314103","0.00021029960117314103","101_102:0.01275455578512602;101_100:0.006185573352316481","101_102:533.3333333333333;101_100:533.3333333333333","true"
"102","219.4397447480551","69.72625857161917","4.78666725452412","-0.31093198650261733","0.020000000000000018","0.03","0.010000000000000009","1216","0.0006313830555409294","0","0.0006313830555409294","0.0006313830555409294","102_103:0.011749580733298709","102_103:533.3333333333333","true"
"103","223.23829323016827","158.3539992212253","4.6946717480719125","-0.31225904514446806","0.008199999999999985","0.010199999999999987","0.0062","1216","0.0004111379935002673","0","0.0004111379935002673","0.0004111379935002673","","","true"
"104","227.18431112756136","258.3222574840031","4.783874363990235","-0.3122310065044028","0.006000000000000005","0.0088","0.0031999999999999806","1216","0.00029069818456507306","0","0.00029069818456507306","0.00029069818456507306","104_103:0.006275599830225187","104_103:533.3333333333333","true"
"105","243.51968041233073","36.10589081926744","4.883438622257691","-0.30991690927064675","0.07309999999999994","0.10919999999999996","0.037","1216","0.002969136145143724","0","0.002969136145143724","0.002969136145143724","105_104:0.01970411699298602","105_104:533.3333333333333","true"
"106","331.9683342435833","277.1012628280521","4.774769354835833","-0.31270542930455303","0.008399999999999963","0.0116","0.005199999999999982","1216","0.0003247905264822606","0","0.0003247905264822606","0.0003247905264822606","106_105:0.009392815649994418","106_105:533.3333333333333","true"
