"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"114","226.58606519234627","49.26804355001306","4.822460552153238","-0.30937991952553456","0.1381","0.1386","0.13759999999999994","1300","0.0004733189447657422","0","0.0004733189447657422","0.0004733189447657422","114_109:0.006910300993015789;114_115:0.009661069674096773","114_109:660;114_115:660","true"
"115","211.63901515712038","108.80436932760662","5.028019381071516","-0.3068193442669031","0.009600000000000053","0.010600000000000054","0.0086","1300","0.00022197051567663422","0","0.00022197051567663422","0.00022197051567663422","","","true"
"116","265.80899862780257","263.7917988102281","4.91273992483288","-0.3082983947671616","0.011600000000000055","0.011399999999999966","0.0118","1300","0.00017377501238667305","0","0.00017377501238667305","0.00017377501238667305","116_115:0.00861650809875747;116_117:0.006847600335903592","116_115:660;116_117:660","true"
"117","215.4806890502555","202.6342801879712","4.8331067331535325","-0.3092141826105853","0.015199999999999991","0.016199999999999992","0.0142","1300","0.00040940466586358913","0","0.00040940466586358913","0.00040940466586358913","117_118:0.007958900569367933","117_118:660","true"
"118","145.97366726477668","124.1777952650242","4.732976783789233","-0.3103162291505652","0.0042999999999999705","0.005800000000000027","0.0028","1300","0.0002594746464331408","0","0.0002594746464331408","0.0002594746464331408","118_119:0.009618532501778604","118_119:660","true"
"119","284.22493635552985","130.08753630403046","4.802679744986229","-0.28980565670333075","0.04159999999999997","0.0414","0.04179999999999995","1300","0.0004720014485732652","0","0.0004720014485732652","0.0004720014485732652","","","true"
"120","224.73534785746037","169.9009323800552","4.83660916070638","-0.3088294992030973","0.01649999999999996","0.0158","0.017199999999999993","1300","0.00018878698401611236","0","0.00018878698401611236","0.00018878698401611236","120_119:0.012228779192626743","120_119:660","true"
"121","153.99407809563775","121.48724095774682","4.967922360459374","-0.30831927501521805","0.016199999999999992","0.0182","0.01419999999999999","1300","0.0004424116909531608","0","0.0004424116909531608","0.0004424116909531608","121_120:0.006776762293380145","121_120:660","true"
"122","192.0618761418653","213.79739070585495","4.93757949289402","-0.307131343243749","0.019500000000000073","0.019","0.020000000000000018","1300","0.0003272403945511817","0","0.0003272403945511817","0.0003272403945511817","122_121:0.0114888271389339;122_123:0.04377753777650123;122_111:0.007348714667043843","122_121:660;122_123:660;122_111:660","true"
"123","170.02417421949693","104.59211297105482","5.034344478273899","-0.3063945650809262","0.035800000000000054","0.05679999999999996","0.0148","1300","0.001916211142901271","0","0.001916211142901271","0.001916211142901271","","","true"
"124","250.62126040394278","214.582629154815","4.949173441620629","-0.30728609162938675","0.008199999999999985","0.007000000000000006","0.0094","1300","0.000151437437938963","0","0.000151437437938963","0.000151437437938963","124_123:0.03396419916748461","124_123:660","true"
"125","274.46947020549817","197.12338601322554","4.859116288125937","-0.3081939603922578","0.010499999999999954","0.010000000000000009","0.011","1300","0.00031332625676269216","0","0.00031332625676269216","0.00031332625676269216","125_124:0.005941038169659185;125_126:0.012357052723502682","125_124:660;125_126:660","true"
"126","165.87861776087692","151.93938492010966","4.908243298574482","-0.30857572639301106","0.009300000000000086","0.01100000000000001","0.0076","1300","0.00022615549392021985","0","0.00022615549392021985","0.00022615549392021985","","","true"
