"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"32","338.5717752923043","105.44260870683063","4.4992808436733185","-0.3128171150093984","0.016800000000000037","0.0198","0.013800000000000034","1244.4444444444443","0.00016956318735635403","0","0.00016956318735635403","0.00016956318735635403","","","true"
"33","400.4433568331612","251.1334689537595","4.596925095181043","0","0.0037000000000000366","0.006399999999999961","0.001","1244.4444444444443","0.0002132095945377004","0","0.0002132095945377004","0.0002132095945377004","33_20:0.005368095756464991;33_39:0.010662771049420539","33_20:561.7777777777777;33_39:561.7777777777777","true"
"34","308.1727239287845","127.95345668114601","4.561963154165904","0","0.006599999999999939","0.006800000000000028","0.0064","1244.4444444444443","0.00021104587207988322","0","0.00021104587207988322","0.00021104587207988322","34_24:0.01119973413052211","34_24:561.7777777777777","true"
"35","399.0899165611285","101.16592949103405","4.721873965901904","-0.30795810239191124","0.012599999999999945","0.020399999999999974","0.0048","1244.4444444444443","0.0005130276469083656","0","0.0005130276469083656","0.0005130276469083656","35_47:0.010804927797276126;35_28:0.012615565170667559","35_47:561.7777777777777;35_28:561.7777777777777","true"
"36","261.72061834389746","187.03395963445502","4.608029058386105","-0.31164624269239977","0.005600000000000049","0.008199999999999985","0.003","1244.4444444444443","0.0003262274197284184","0","0.0003262274197284184","0.0003262274197284184","36_32:0.009613321812623005;36_51:0.007241619705057156","36_32:561.7777777777777;36_51:561.7777777777777","true"
"37","386.5472726644109","183.94479574005905","4.497766070240206","0","0.013399999999999967","0.0154","0.011399999999999966","1244.4444444444443","0.0032421959524350967","0","0.0032421959524350967","0.0032421959524350967","37_38:0.014355596354275552;37_52:0.016373715349613877","37_38:561.7777777777777;37_52:561.7777777777777","true"
"38","388.4304564536324","300.5300974607844","4.47550268543419","-0.33539586706236296","0.018100000000000005","0.0252","0.011","1244.4444444444443","0.0023270531197563285","0","0.0023270531197563285","0.0023270531197563285","","","true"
"39","420.3287776487339","66.80769304973249","4.504426154485025","-0.31295465019890567","0.01980000000000004","0.011399999999999966","0.0282","1244.4444444444443","0.001348402962421095","0","0.001348402962421095","0.001348402962421095","39_38:0.017400289732834667","39_38:561.7777777777777","true"
"40","287.94860695201936","31.85794979558762","4.464342270414763","-0.33809284738007156","0.006900000000000017","0.009800000000000031","0.004","1244.4444444444443","0.00024983272333339607","0","0.00024983272333339607","0.00024983272333339607","40_39:0.012959580948022076;40_41:0.010351276722825847","40_39:561.7777777777777;40_41:561.7777777777777","true"
"41","208.30904309908547","348.8049648177373","4.575901546034975","-0.3452224783858925","0.0047999999999999154","0.009199999999999986","0.0004","1244.4444444444443","0.00019835235748497947","0","0.00019835235748497947","0.00019835235748497947","","","true"
"42","309.32132531623967","80.1951119867108","4.641375851786462","-0.33193206992602775","0.0033999999999999586","0.0033999999999999586","0.0034","1244.4444444444443","0.00013760714787329755","0","0.00013760714787329755","0.00013760714787329755","42_41:0.008444935505447282;42_43:0.007310013396529286","42_41:561.7777777777777;42_43:561.7777777777777","true"
"43","370.98142042494567","224.78823941783568","4.523116125550623","-0.3218076034687584","0.00539999999999996","0.007399999999999962","0.0034","1244.4444444444443","0.00010132760013669559","0","0.00010132760013669559","0.00010132760013669559","43_34:0.009310876755633801","43_34:561.7777777777777","true"
"44","232.25890716844768","82.72986985905582","4.594424815970745","-0.2725547830259511","0.05699999999999994","0.07099999999999995","0.043","1244.4444444444443","0.000599046194095735","0","0.000599046194095735","0.000599046194095735","44_43:0.017797817875081612","44_43:561.7777777777777","true"
"45","243.023724508088","97.09882448694522","4.630440995885978","-0.31121477664524183","0.0038000000000000256","0.007000000000000006","0.0006","1244.4444444444443","0.00024018395301684707","0","0.00024018395301684707","0.00024018395301684707","45_44:0.011311560601956955;45_46:0.018688425895537736","45_44:561.7777777777777;45_46:561.7777777777777","true"
"46","222.74966684300784","56.85373338963106","4.710117734765877","-0.31051099269051724","0.0038000000000000256","0.006399999999999961","0.0012","1244.4444444444443","0.000955556485078617","0","0.000955556485078617","0.000955556485078617","46_47:0.02422905749542742","46_47:561.7777777777777","true"
"47","437.438471259032","118.06045900767973","4.6804742503036945","-0.2791698234955903","0.04200000000000004","0.020199999999999996","0.0638","1244.4444444444443","0.0015438906078233759","0","0.0015438906078233759","0.0015438906078233759","","","true"
"48","278.96595760634654","82.11694475568042","4.6251251117064145","-0.31121814662509445","0.0019000000000000128","0.0036000000000000476","0.0002","1244.4444444444443","0.0001642355151953812","0","0.0001642355151953812","0.0001642355151953812","48_49:0.007442005050785294;48_47:0.013271211070449068","48_49:561.7777777777777;48_47:561.7777777777777","true"
"49","89.4571744059251","58.21620983662027","4.581942592168688","-0.35202725215057706","0.012799999999999923","0.015199999999999991","0.0104","1244.4444444444443","0.0002513990477117712","0","0.0002513990477117712","0.0002513990477117712","","","true"
"50","311.03631660606806","65.34296661911992","4.457759247199774","-0.3137510834931671","0.006000000000000005","0.0072","0.0048000000000000265","1244.4444444444443","0.0001748900110078008","0","0.0001748900110078008","0.0001748900110078008","50_51:0.007121140188085157;50_49:0.015293578001046304","50_51:561.7777777777777;50_49:561.7777777777777","true"
"51","267.8794773393514","66.75973928288991","4.565263422711393","-0.2968087163341602","0.07309999999999994","0.05879999999999996","0.0874","1244.4444444444443","0.0001649692105026856","0","0.0001649692105026856","0.0001649692105026856","","","true"
"52","311.8219617371342","30.54928524605123","4.4442788020935176","-0.2854962354743173","0.09489999999999998","0.10419999999999996","0.0856","1244.4444444444443","0.0008483505052148069","0","0.0008483505052148069","0.0008483505052148069","","","true"
"53","334.16003752922524","403.1802441027293","4.6219997461707605","-0.3089157779566661","0.005099999999999993","0.007000000000000006","0.0032","1244.4444444444443","0.00020364873909147583","0","0.00020364873909147583","0.00020364873909147583","53_60:0.0037040508668577665;53_41:0.0045564969186241144","53_60:561.7777777777777;53_41:561.7777777777777","true"
"54","297.92970754640646","19.791879719468685","4.50131811721671","-0.31299719319013514","0.00550000000000006","0.0046","0.006399999999999961","1244.4444444444443","0.00028582621033147623","0","0.00028582621033147623","0.00028582621033147623","54_45:0.01069013428284793;54_64:0.01042520956771309","54_45:561.7777777777777;54_64:561.7777777777777","true"
"55","394.7428772678137","34.2021590426489","4.686298894812968","-0.3100668699291798","0.0026999999999999247","0.0043999999999999595","0.001","1244.4444444444443","0.00019736077562092772","0","0.00019736077562092772","0.00019736077562092772","55_49:0.011476225543910562","55_49:561.7777777777777","true"
"56","158.88546017521023","193.11584968336464","4.553688234861539","0","0.0041999999999999815","0.0074","0.0010000000000000009","1244.4444444444443","0.0004970076190210751","0","0.0004970076190210751","0.0004970076190210751","56_52:0.009760241067387349","56_52:561.7777777777777","true"
"57","329.22558913341777","43.81026152767483","4.639612848732272","-0.3110258364070089","0.0025999999999999357","0.0043999999999999595","0.0008","1244.4444444444443","0.0007247858188035914","0","0.0007247858188035914","0.0007247858188035914","57_58:0.023653386274837096;57_56:0.02145927029484873","57_58:561.7777777777777;57_56:561.7777777777777","true"
"58","220.60298971138684","37.09431735948265","4.609454949285818","-0.3120232272887944","0.005300000000000082","0.009","0.0016000000000000458","1244.4444444444443","0.0004423286887581027","0","0.0004423286887581027","0.0004423286887581027","58_59:0.010368036805893238;58_71:0.016926135852958463","58_59:561.7777777777777;58_71:561.7777777777777","true"
"59","284.8925312015178","90.37934979648779","4.769981241441229","-0.3055632788590134","0.0010000000000000009","0.0016000000000000458","0.0004","1244.4444444444443","0.00017707789179140175","0","0.00017707789179140175","0.00017707789179140175","59_60:0.013225895214293293","59_60:561.7777777777777","true"
"60","362.33033149696695","491.8642013821539","4.5175910843664235","-0.3130252570847025","0.011600000000000055","0.018","0.005199999999999982","1244.4444444444443","0.00020340423177253922","0","0.00020340423177253922","0.00020340423177253922","60_61:0.008623002337496383","60_61:561.7777777777777","true"
"61","224.3285735698828","134.50515377300158","4.68925062295137","0","0.008299999999999974","0.010600000000000054","0.006","1244.4444444444443","0.00027192673156466624","0","0.00027192673156466624","0.00027192673156466624","61_62:0.007601091206600241","61_62:561.7777777777777","true"
"62","261.3753099946708","30.325101828738045","4.646878383343285","-0.2863049460361145","0.023299999999999987","0.029200000000000004","0.0174","1244.4444444444443","0.0003939165245066327","0","0.0003939165245066327","0.0003939165245066327","","","true"
"63","269.2567235780923","171.8113675914852","4.507496018383397","-0.32264290979581867","0.0027000000000000357","0.0046000000000000485","0.0008","1244.4444444444443","0.0003609164862017813","0","0.0003609164862017813","0.0003609164862017813","63_62:0.00906976412045421;63_64:0.004906806458788604","63_62:561.7777777777777;63_64:561.7777777777777","true"
"64","345.76855508572083","37.87790147138923","4.4631434570927375","0","0.006000000000000005","0.0086","0.0033999999999999586","1244.4444444444443","0.00018292393595151316","0","0.00018292393595151316","0.00018292393595151316","64_65:0.017503439044805835","64_65:561.7777777777777","true"
