"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"55","278.2209536036481","124.12670957425203","4.837201893521209","-0.31038048092010345","0.016000000000000014","0.019399999999999973","0.0126","1300","0.0002682683422483844","0","0.0002682683422483844","0.0002682683422483844","55_68:0.007674574439042542;55_49:0.009924685051829307","55_68:660;55_49:660","true"
"56","189.00360692159748","139.19934082885612","4.8145266476661215","-0.30974571553277236","0.013400000000000079","0.012","0.014800000000000035","1300","0.00016550615314778717","0","0.00016550615314778717","0.00016550615314778717","56_57:0.00782545457161557","56_57:660","true"
"57","203.84026607740194","140.9774003182035","4.927636215797346","-0.30778611849622645","0.009000000000000008","0.009800000000000031","0.0082","1300","0.0002907875067835361","0","0.0002907875067835361","0.0002907875067835361","57_58:0.010499547133240666","57_58:660","true"
"58","177.52844649057303","155.0184350858267","4.886914741135209","-0.30930018015034827","0.018399999999999972","0.019","0.017800000000000038","1300","0.00022284562303284336","0","0.00022284562303284336","0.00022284562303284336","58_71:0.007724483519399805;58_59:0.0067786923060214055","58_71:660;58_59:660","true"
"59","187.18509417440882","46.89114273135837","4.971240983646933","-0.30762691104199297","0.015200000000000102","0.011600000000000055","0.0188","1300","0.00017166273203249904","0","0.00017166273203249904","0.00017166273203249904","59_60:0.004836236727318977","59_60:660","true"
"60","167.64232049153551","92.4127656140108","4.766228041500117","-0.31054248475500074","0.0232","0.023399999999999976","0.023","1300","0.00044262809229643675","0","0.00044262809229643675","0.00044262809229643675","60_61:0.01475253177258401","60_61:660","true"
"61","365.49742113174165","123.91345250348907","4.793929680818951","-0.29056402780855567","0.013700000000000045","0.016","0.011399999999999966","1300","0.0005171431187483372","0","0.0005171431187483372","0.0005171431187483372","","","true"
"62","292.10687241106086","1.4069064332728571","4.935227577924499","-0.3079921198487331","0.10499999999999998","0.19666666666666666","0.013333333333333334","1300","0.024062122141544892","0","0.024062122141544892","0.024062122141544892","62_72:0.24585811771063726;62_61:0.006214340331202578;62_63:0.03452583668421261","62_72:660;62_61:660;62_63:660","true"
"63","13.435307186463598","159.0692638206533","5.041629381337884","-0.30694631371315323","0.026666666666666616","0.033333333333333326","0.02","1300","0.0005318908685628831","0","0.0005318908685628831","0.0005318908685628831","63_64:0.011285473039832988","63_64:660","true"
"64","277.8010313668053","191.24363249692584","4.821568151625261","-0.30967161679000116","0.009700000000000042","0.01200000000000001","0.0074","1300","0.00018161760523421156","0","0.00018161760523421156","0.00018161760523421156","","","true"
"65","163.50565994810353","93.61654081306513","4.95716283840736","-0.3075262411046977","0.011800000000000033","0.0116","0.01200000000000001","1300","0.0001704901463280035","0","0.0001704901463280035","0.0001704901463280035","65_64:0.00698636886691717;65_66:0.013931481704306498","65_64:660;65_66:660","true"
"66","46.04138741680715","60.92809101997275","4.885003283440064","-0.3091067496263565","0.012499999999999956","0.015","0.010000000000000009","1300","0.000639215144569138","0","0.000639215144569138","0.000639215144569138","","","true"
"67","109.92175390460609","98.40264638418851","5.11394299354881","-0.3058889857295697","0.05879999999999996","0.059599999999999986","0.058","1300","0.0002340727713990152","0","0.0002340727713990152","0.0002340727713990152","67_68:0.007682760401542255;67_66:0.01501403257030784","67_68:660;67_66:660","true"
"68","202.41799007306471","28.76411044296401","4.743755986637629","-0.31111458963233274","0.03620000000000001","0.04179999999999995","0.0306","1300","0.00022013383996759975","0","0.00022013383996759975","0.00022013383996759975","","","true"
"69","178.95741219480385","130.19832467975095","5.117688308169659","-0.3044028997353383","0.010499999999999954","0.0094","0.011600000000000055","1300","0.0004472376656958628","0","0.0004472376656958628","0.0004472376656958628","69_68:0.013921896337658113;69_70:0.019694240233259053","69_68:660;69_70:660","true"
"70","213.962749394012","152.6644380519352","4.898861335636608","-0.3082399407301921","0.0695","0.0696","0.06940000000000002","1300","0.00018224837042770062","0","0.00018224837042770062","0.00018224837042770062","","","true"
"71","289.7594227737413","339.2307714685645","4.7882496146687785","-0.3094663460422399","0.011199999999999988","0.0136","0.00880000000000003","1300","0.0001589950046553212","0","0.0001589950046553212","0.0001589950046553212","","","true"
"72","274.09062112350153","168.92521305435594","5.059271507650144","-0.2985458699744989","0.036666666666666625","0.040000000000000036","0.03333333333333333","1300","0.00018063067971497645","0","0.00018063067971497645","0.00018063067971497645","","","true"
"73","242.16998054634593","215.85332466240024","4.979584192352369","-0.307607369486609","0.009099999999999997","0.009","0.009199999999999986","1300","0.00016294412132383503","0","0.00016294412132383503","0.00016294412132383503","73_66:0.012141310287555579","73_66:660","true"
